n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_sentiment_polarity,data_channel,weekday
-0.1823707249896196,-0.7580613887046075,-2.2403093203266384,0.00999704440923477,-2.6341898286301095,1.4173793854253078,0.3180099800571677,1.6819369537440212,-0.43740014693900947,-1.1528189098091552,0.453478920828609,-0.3182733632806464,-0.15339535026356707,1.080586706564427,-1.7807213960413126,0.38440515049438634,0.9197818842183068,-0.042482566310239424,0.7813769398595576,-1.2312886825941025,-0.6226732520740175,-0.6760773023724302,-0.5649000224814644,-0.46753094543386997,-0.6366474346151015,2.1867869600227468,-0.6815005668754642,0.0037343305763552154,1.1010254340131185,-0.6277917845771973,-0.5541526686467868,0.19058649336777508,-0.09097587826394095,-0.009226746572541812,1.1111722455476964,1.0963492874206058,-0.9383229723858608,0.14526371767379276,-0.43688240758120256,-0.8864985408963952,-0.35865158641795697,-0.754021735030049,1.0,3.0
-0.6619799672341793,0.4300688001772701,0.01865833463574956,0.009997217212009406,0.10108984322605596,-0.07959777934796926,-0.7573891020746562,-0.4085200149813566,0.41353768438207417,-0.6328757800484595,-0.7187151255617815,-2.1425754849886864,-2.303854243629145,-0.9998070894813968,0.6113323496615697,0.3379406609743869,-1.1448433867925893,-0.7250273351585547,-1.8636220917197734,0.03007285167058579,-0.4269873630888077,-0.43154964164217363,-0.5913276126254844,-0.4979853039746112,2.3305287545201465,-0.6327836035477354,-0.7046576617013328,-1.448351033418403,-0.44432549881286576,-0.4026999971320817,-0.12687393627602833,-0.8393750952016497,0.8662795328632686,-0.5221779289936948,-1.4054155784667173,-0.8706891886093294,0.09495945809637164,0.05758007998458185,0.014280597571319421,-0.8864985408963952,1.3253395983237857,0.5621344346729025,0.0,3.0
0.7768477594994998,0.8522926180685028,-0.48590579347147217,0.0099972579599999,-0.45512699681670954,1.5343468783744032,1.2347995806722123,1.8057328628767244,-0.5451158671147596,0.9269536092336276,0.453478920828609,-1.2370597399685435,-1.0835830777247104,-0.9998070894813968,0.6113323496615697,-0.4492647181274727,-1.1448433867925893,-0.7261409913569117,-0.3479962538428498,0.7912432393749375,1.3223207724218307,1.3727232679611325,-0.6330982026344825,-0.5486173963782484,-0.7002513311032942,-0.6716346144106102,2.34807817904349,-0.08795505866175375,0.8294378725038605,1.5440899853965775,-0.8703366989278547,1.1977786247698141,-1.2301254219399118,-0.4084115152731813,-1.4054155784667173,0.11283004940563848,-0.4464715210163381,-0.9883899571118075,-1.1888207495080882,-0.8864985408963952,-0.35865158641795697,-0.754021735030049,2.0,3.0
-1.141589209478739,-0.5462540628684689,0.21948851342164916,0.009997038631079728,-0.12491962074727424,0.37497262616814747,0.9782436041065358,-0.4085200149813566,-0.8000662715712402,0.4070104794729319,0.453478920828609,0.9873277510738319,0.6831523124186698,0.9589442611711269,-1.7807213960413126,0.8608317174247258,0.8921010743281385,0.2049428362378237,0.2777138144732915,-0.26239160461829864,0.5825387548108902,0.4903141429590839,1.1671153557560532,-0.5356149001055476,-0.23630161841123154,-0.6619260886055877,0.2219228029281516,-1.279351889558628,-0.6078186374219485,-0.09576652468646302,0.4497400261481352,-0.24778543528980476,0.04540662199600436,-1.3667697967062038,-0.692999172405744,-1.362448807616813,0.3394766744731513,0.14526371767379276,0.014280597571319421,0.6811411313985911,-0.35865158641795697,0.29890320073231225,4.0,3.0
-0.1823707249896196,0.50868223519439,-0.047945741462014704,0.009997229009063698,-0.06453365330360519,0.4917704960070386,1.1171698784246866,-0.4085200149813566,2.0384116832635684,-0.11293265028776378,-0.7187151255617815,-0.9469439498793579,-0.4018574583781898,-0.9998070894813968,0.6113323496615697,0.043817904673653145,-1.1448433867925893,-0.6811016567334804,-1.6370219087475508,-0.5016955678459155,-0.22861589973806065,0.18195196405689165,-0.6093256055615665,-0.519692338273124,2.398933773687317,-0.6494368420029558,-0.7212488631651005,-0.7849720734137816,-0.6348312245917301,-0.5272398605174825,0.758245569877932,-0.8393750952016497,0.8662795328632686,0.10138509675976536,0.22296477824303185,0.11283004940563848,0.07073309794797106,-0.799447677980874,0.9166066078763637,-0.2594426719784007,0.9885413613754371,0.29890320073231225,0.0,5.0
-0.6619799672341793,1.1441936378842317,-0.8064096618193405,0.009997268794023895,-0.8717224116968809,1.0001806226609584,-0.7573891020746562,-0.4085200149813566,0.2646615300939939,0.4070104794729319,0.453478920828609,-0.23798077319884084,0.06079430280289092,-0.9998070894813968,-1.7807213960413126,0.2851865596897,-1.1448433867925893,-0.8617524382535169,-0.8640029457904572,0.5934889347138349,0.04847907972337461,0.16258976012831775,1.6919861761933692,-0.5314809624551126,0.24638859573867272,-0.6619181082246547,-0.7321048098244967,0.0037343305763552154,1.2135712598255934,1.1998125986848287,-0.6893251408767319,1.007494050154553,-0.9963679391782454,0.06611450581265939,-1.4054155784667173,1.0963492874206058,0.2693329107908349,0.5231482759356594,0.014280597571319421,-0.8864985408963952,-0.35865158641795697,-0.754021735030049,4.0,3.0
1.2564570017440595,0.7505580308263518,-0.34212242327558245,0.009997243213680363,-0.38630257964699727,0.778463621470963,-0.08458503221319874,-0.4085200149813566,-0.7857554473873648,0.4070104794729319,-0.7187151255617815,-0.10172658251733474,-0.567906232269152,0.7507092667769283,0.04677689677171556,0.317940771643113,0.7819118312352998,-0.7308510190257634,-0.33113547916478314,-0.06585269902680413,-0.2627879443340127,0.2861181559060701,-0.6228221581240166,-0.5359393972543748,1.488043150182832,-0.19325591043358342,-0.26748653367085906,-0.3522700336596547,-0.667954085462315,0.4546602342260241,-0.12687393627602833,-0.5235972494921963,0.5915127874258892,-0.2579050227639566,0.22296477824303185,1.0963492874206058,-0.17755892337249618,-1.7441590736355408,0.46544360272384167,0.7438467182903906,1.8642167774411433,0.9833044089778471,0.0,0.0
1.2564570017440595,-2.219716918280817,1.6462158100542665,0.009996288193952147,1.9211829198156574,-0.8446067978622936,-2.407655712534989,-1.3088308270725408,0.14981515260231404,-1.1528189098091552,2.2117699904141945,-0.76722762709944,0.14600905766686764,-0.9998070894813968,-1.7807213960413126,-0.8666003764853838,-1.1448433867925893,-0.8194114934021528,-0.2502655185234816,-1.7972568576711663,-0.5269902455933682,-1.9571720067435017,-0.5611607385558642,2.3239118128641776,-0.30714286927228734,-0.6003834070964338,-0.36218588878644886,-2.053431456860542,1.2741244760641626,1.6080183209930763,-1.9455203233890512,1.989866943143642,-2.3176076377894517,0.27104987542539344,0.22296477824303185,0.11283004940563848,2.2561761447616697,2.0346865089831265,1.8189326181814078,0.28923121332484447,-1.2006471787888282,-0.09594365017857326,3.0,5.0
-1.141589209478739,1.3175746299960363,-1.2168044169697363,0.00999728528582749,-0.8289334680925367,-0.2843709742052944,0.3180099800571677,-0.4085200149813566,1.3332965434780704,-0.6328757800484595,2.2117699904141945,-0.41710660130586474,0.48162626281713045,-0.9998070894813968,-1.7807213960413126,-1.337165077179069,-1.1448433867925893,-2.5566830630432067,-1.6049271562954346,-0.14054820748815774,-0.5709743569084843,-0.6114747397516678,-0.5912400898215471,-0.49798846423809773,2.3303653052809428,-0.6326763802032945,-0.7046840728224576,-0.2872163599001797,-0.2757130239281201,-0.19543599807526732,-0.2754800973077821,0.19058649336777508,-0.09097587826394095,-0.5589136509502426,-0.692999172405744,1.0963492874206058,-0.18584095812728232,-0.9883899571118075,0.9166066078763637,-0.8864985408963952,-0.35865158641795697,-0.754021735030049,0.0,0.0
1.2564570017440595,0.8541811735386085,-1.0114457206751868,0.009997244176703977,-1.0860909340067924,0.778463621470963,-0.08458503221319874,-0.4085200149813566,-0.6292358943878461,-1.1528189098091552,0.453478920828609,0.49910712124117596,0.24180895575574685,1.0357476960843492,-0.34548914861958324,0.6006458289587777,0.88188395804384,-0.8518559951293803,-0.5295760613028483,-1.7972568576711663,-2.0032274185464547,-1.9571720067435017,0.5433426206579496,-0.467231415236656,1.179356960565299,-0.6081320747976716,-0.68148762769476,0.0037343305763552154,0.5898890798859615,-0.7361489600636822,-0.5666958658799972,0.09795881435105139,-0.02935433213611841,0.7713902389931326,0.22296477824303185,0.6045896684131221,0.09495945809637164,-0.6105053988499405,0.46544360272384167,-0.8864985408963952,-0.35865158641795697,-0.754021735030049,0.0,5.0
0.7768477594994998,-0.5661034697011612,0.11443341880364445,0.009997008717119914,0.026927573938271318,-0.8446067978622936,0.3180099800571677,-0.4085200149813566,-0.07628383419677723,-1.1528189098091552,2.2117699904141945,-0.4859876405756355,0.6844206761547114,0.8913902131858867,-1.7807213960413126,-0.43481400122122893,0.8808734601285275,0.442132258907327,0.21338450653600702,0.33904224826660134,0.5042968045138936,0.371127691161905,2.4570581666520113,-0.46760571277149077,-0.636652241883718,-0.6094737455541649,-0.6815008257831849,0.0037343305763552154,-0.12419070573684703,-0.188596914915106,0.8821987162921652,-0.6638628815025355,0.7154465594943584,0.6442135062612742,-0.692999172405744,1.0963492874206058,0.3609665022456741,-0.664488907174144,0.014280597571319421,-0.8864985408963952,-0.35865158641795697,-0.754021735030049,4.0,3.0
0.7768477594994998,-1.118207752695441,1.0397375938967235,0.00999686811549202,0.4919866391676174,-0.2843709742052944,-0.7573891020746562,-1.3088308270725408,-1.682535378080852,-1.1528189098091552,0.453478920828609,-0.8308541983964436,-1.066755780541071,-0.9998070894813968,0.6113323496615697,1.5936178813240258,-1.1448433867925893,0.7911059403551244,1.0669204510975758,1.396235879025412,0.7259166708346599,1.1514186973015126,-0.5661174152024101,-0.4674828794007514,-0.6366414281398922,2.1878621006582453,-0.6814919868118422,1.253270149181711,2.264169845315576,2.3255469018899912,-1.3492254490126487,1.6002117013548112,-1.7578649065839682,1.6794987826173722,0.22296477824303185,1.0963492874206058,-3.42293339683678,-0.4845438794305782,-2.4671159307675516,2.2487808036935775,-1.7364625557557842,2.53636868922733,2.0,5.0
-0.1823707249896196,0.058367063176186236,-0.2499654297907196,0.00999718585351083,-1.0151610227375518,0.8581698219040652,0.3180099800571677,-0.4085200149813566,-0.1552542046781446,-1.1528189098091552,-0.7187151255617815,0.7186203619164638,0.24787580319752844,1.3315022307370463,0.04677689677171556,0.13740239733630605,1.017190425154761,1.96615982783037,1.7602994142309416,-0.07657363155338065,0.6978800404860867,0.282849718880277,-0.5661382476609654,-0.4635040924967088,-0.6366510896779913,2.1848466655287684,-0.6815004742181071,2.163702098474162,-0.045209081084073705,0.7353025635288519,-0.09703907272899882,0.09795881435105139,-0.3812732032908767,-0.009226746572541812,-1.4054155784667173,0.11283004940563848,-1.1817133813077358,0.14526371767379276,-0.43688240758120256,1.5520520604520578,-0.35865158641795697,-0.754021735030049,3.0,3.0
-0.1823707249896196,-0.07450755275834953,0.1631314724405338,0.009997147452894987,0.14194855637459186,0.5966670453269252,0.5981573541730117,-0.4085200149813566,-1.4499250922870675,-1.6727620395698508,0.453478920828609,-0.9732471790131638,0.0011246288485487928,1.1322493231283823,-1.7807213960413126,0.13740239733630605,0.9237244689107195,-0.7790253315701295,-0.28817743628857884,0.3031770237387184,-0.19651494116393795,-0.14355298287244156,-0.5283307093091749,1.7426383791713052,0.3828083754731512,-0.5709054531697302,-0.6467175605569351,0.41986748385465866,0.6198135730069839,0.40609628429016625,-0.7849201093185473,0.8733603739159622,-0.8371755923172771,-0.009226746572541812,-1.4054155784667173,0.11283004940563848,-0.4591481048137311,-0.9883899571118075,0.014280597571319421,-0.8864985408963952,-0.35865158641795697,-0.754021735030049,3.0,3.0
-0.6619799672341793,-0.47883373483707276,0.7729116260512121,0.009997057229500396,0.8819230640915892,0.8581698219040652,-0.7573891020746562,-0.4085200149813566,-0.604128338540207,0.9269536092336276,-0.7187151255617815,-0.0762314551537934,-0.05026330297252299,1.0622000064462374,0.6113323496615697,1.2657146691366268,0.9477929701118005,1.3761635398112848,2.1761389795950135,-1.7972568576711663,-2.0032274185464547,-1.9571720067435017,-0.631444952908464,-0.5485745847178697,-0.3033570525807615,2.0473549185350386,-0.7426840316815837,-0.9396309782366461,1.1487706491807004,-0.09576652468646302,0.34225361418505107,0.6496521068642782,-0.5813350390193266,0.2132201887786354,0.22296477824303185,1.0963492874206058,0.8068200638326769,1.2789173924593928,0.014280597571319421,-0.8864985408963952,-0.35865158641795697,-0.754021735030049,1.0,4.0
-0.6619799672341793,-2.649802590319227,2.1670141924099626,0.00999601463470422,1.877085841442489,-0.8446067978622936,-0.08458503221319874,-1.3088308270725408,0.01829130420405746,1.4468967389943233,0.453478920828609,0.2107812508240359,0.15765536882875927,-0.9998070894813968,0.6113323496615697,-0.2609234926578781,0.8474113203062855,0.22078932374378502,0.3144192710964108,-1.7972568576711663,-2.0032274185464547,0.05885483600209603,-0.640914886833407,3.5339103776506224,-0.7082439595071941,-0.6732249499350362,-0.7510670529427994,0.0037343305763552154,2.910570841445683,2.5192290351878612,-1.9455203233890512,1.989866943143642,-2.3176076377894517,1.283814139798853,2.054892679540583,0.11283004940563848,2.2561761447616697,2.0346865089831265,1.8189326181814078,0.6811411313985911,1.3253395983237857,0.5621344346729025,1.0,0.0
-0.6619799672341793,-0.07094489189893256,-0.957663437672639,0.00999724225065675,-0.5708650489228237,0.4917704960070386,-2.407655712534989,-0.4085200149813566,-0.0053557826588402045,-1.6727620395698508,2.2117699904141945,0.7186203619164638,1.2245870274075088,-0.9998070894813968,-1.7807213960413126,-2.293468879121239,-1.1448433867925893,-1.712095854507028,-2.4936478555537724,-1.7972568576711663,-2.0032274185464547,-1.9571720067435017,-0.609325104112688,-0.519692448077406,2.3989340130527546,-0.6494370201333068,-0.721249295689929,1.1401776472130958,0.7663847917195631,0.3835684116789331,-0.5395352043938046,0.6657339294947204,-0.5993388030406444,0.220127195047075,0.22296477824303185,1.0963492874206058,0.31919414039561844,0.14526371767379276,0.5298954606022578,-0.8864985408963952,-0.35865158641795697,-0.754021735030049,0.0,4.0
-1.6211984517232987,0.8654614531662816,-0.28472563268379203,0.009997258200750791,-0.04714845341443827,1.6995966164496639,-0.08458503221319874,1.8422570152466038,0.9688518465656565,0.9269536092336276,-0.7187151255617815,1.5877023709608251,1.2119003331865557,0.9649857581266297,0.6113323496615697,0.5998476049424186,0.8936611906813937,1.2485691328677588,1.849753810247151,-1.7972568576711663,0.45348149180684394,0.456980588041088,-0.6332859267761002,-0.5484459468737113,-0.7003613991641311,2.436284236270466,-0.7432375471682839,1.2713596344637796,0.9322326193412165,1.2491879673301016,0.9247789039600043,0.05066353727137106,0.0499875833345557,1.1923050841244445,0.22296477824303185,1.0963492874206058,-0.1857342079421429,0.14526371767379276,0.5298954606022578,0.054085262480596495,1.9377000291450883,-0.754021735030049,1.0,6.0
-0.1823707249896196,-0.5169773165939637,0.37815453180549574,0.00999705367834456,0.43489591625584295,-0.07959777934796926,0.8098107805745348,-0.4085200149813566,-0.048011065925025166,-0.11293265028776378,-0.7187151255617815,-0.27173900613138763,-0.8709819641912613,-0.9998070894813968,0.6113323496615697,0.13740239733630605,-1.1448433867925893,-0.6865037841061151,-0.637941427376779,-0.05531176969881455,0.529896237183927,0.22937268888268683,-0.609085965908564,-0.5181831885893338,-0.6776690592415789,-0.6494331029451136,2.258782446336818,-1.5294125727166548,-0.6158628269833314,-1.416160484329666,-0.12687393627602833,-0.24778543528980476,0.33854004821921185,-1.1902854531796239,0.22296477824303185,-1.8542084266242966,0.09495945809637164,1.446866085018543,0.5298954606022578,-0.8864985408963952,-0.35865158641795697,-0.754021735030049,2.0,1.0
-0.6619799672341793,-0.47413515139760226,0.017245766461042145,0.009997057229500396,0.09532721815255127,-0.8446067978622936,0.5981573541730117,-0.4085200149813566,-0.2641388544164781,-0.11293265028776378,-0.7187151255617815,-0.24465718978175896,-0.9518686589455476,1.060274126997006,0.6113323496615697,0.08459271985945076,0.8561203440799047,-0.22631963056344973,0.2530762925802141,0.26513817448829885,-0.22861589973806065,-0.18366610675702774,-0.6092508607954188,-0.5174803815980751,-0.6776447561959315,0.8476043214300399,0.7692627767582841,-0.21928572429460025,-0.045209081084073705,1.8218964497972656,0.33494398387762486,0.544302883083102,-0.46482967752617693,-1.2945594905435822,-0.692999172405744,-0.8706891886093294,-0.08645654114651957,-1.2718033758082075,0.014280597571319421,1.393704618806258,1.9377000291450883,1.8423954361121853,2.0,3.0
